"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_source.label"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",98.38,"Repository: International Monetary Fund"
"Thailand","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",101.11,"Repository: International Monetary Fund"
"Tajikistan","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2016",524.07,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",125.05,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",134.82,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",168.05,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",103.89,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",102.02,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",99.07,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",103.3,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",109.27,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",99.17,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",102.92,"Repository: International Monetary Fund"
"Timor-Leste","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",125.36,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",131.58,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",135.45,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",146.02,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",126.28,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",114.11,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",131.66,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",128.4,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",123.4,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",116.02,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",122.84,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",105.95,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",137.32,"Repository: International Monetary Fund"
"Tonga","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",131.9,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",125.25,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",153.38,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",134.56,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",88.36,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",113.33,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",112.7,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",158.47,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",125.94,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",120.2,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",120.9,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",102.5,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",141.02,"Repository: International Monetary Fund"
"Trinidad and Tobago","CPS - Index of Retail Prices","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",126.88,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",186.28,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",204.41,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",207.13,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",222.69,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",161.28,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",192.9,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",166.92,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",168.43,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 8. Communication","2025",112.68,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 9. Recreation and culture","2025",162.65,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 10. Education","2025",201.47,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 11. Restaurants and hotels","2025",229.81,"Repository: International Monetary Fund"
"Tunisia","CPS - Consumer Price Index","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 12. Miscellaneous goods and services","2025",206.11,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: General - Individual consumption expenditure of households","2025",100,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 1. Food and non-alcoholic beverages","2025",4480.5,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 2. Alcoholic beverages, tobacco and narcotics","2025",4818.57,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 3. Clothing and footwear","2025",729.58,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 4. Housing, water, electricity, gas and other fuels","2025",3808.41,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 5. Furnishings, household equipment and routine household maintenance","2025",2727.12,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 6. Health","2025",1996.18,"Repository: International Monetary Fund"
"Türkiye","CPS - Consumer Price Survey","National consumer price index (CPI) by COICOP (2017 = 100)","COICOP2018: 7. Transport","2025",3220.9,"Repository: International Monetary Fund"
