"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2024",1024.169,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2024",1053035.038,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2024",2265.195,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2024",1116.009,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2024",852635.036,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2024",1834.113,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"Chile","HIES - Supplemental Income Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2024",903.625,,,"Currency: CHL - Chilean peso (CLP)","Repository: ILO-STATISTICS - Micro data processing"
"China","ADM - Labour and Social Security Records","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",5436,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | Currency: CHN - Yuan (CNY)","Geographical coverage: Urban areas only | Institutional sector coverage: Private sector only"
"China","ADM - Labour and Social Security Records","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",1434.75,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | Currency: CHN - Yuan (CNY)","Geographical coverage: Urban areas only | Institutional sector coverage: Private sector only"
"China","ADM - Labour and Social Security Records","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",806.868,,,"Central tendency measure: Mean | Value type: Nominal values | Accounting concept: Gross | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | Currency: CHN - Yuan (CNY)","Geographical coverage: Urban areas only | Institutional sector coverage: Private sector only"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2022",128952.459,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2022",554.816,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2022",206.734,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2022",133753.888,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2022",575.475,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2022",214.432,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Female","Currency: Local currency","2022",115831.058,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Female","Currency: 2021 PPP $","2022",498.362,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Côte d'Ivoire","HIES - Living Standards Measurement Survey","Average monthly earnings of employees by sex and currency","Female","Currency: U.S. dollars","2022",185.698,,,"Currency: CIV - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Total","Currency: Local currency","2014",133259.848,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Total","Currency: 2021 PPP $","2014",556.944,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Total","Currency: U.S. dollars","2014",269.889,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Male","Currency: Local currency","2014",153110.944,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Male","Currency: 2021 PPP $","2014",639.909,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
"Cameroon","HS - Household Survey","Average monthly earnings of employees by sex and currency","Male","Currency: U.S. dollars","2014",310.094,,,"Currency: CMR - Central African CFA franc (XAF)","Repository: ILO-STATISTICS - Micro data processing"
