"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): X. Not elsewhere classified","2024",,"Unreliable",,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): Total","2024",35219.283,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 1. Managers","2024",94327.538,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 2. Professionals","2024",55392.312,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",41257.812,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 4. Clerical support workers","2024",30758.468,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 5. Service and sales workers","2024",30325.658,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",19344.485,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 7. Craft and related trades workers","2024",23484.777,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",27655.611,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): 9. Elementary occupations","2024",21713.53,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (ISCO-08): X. Not elsewhere classified","2024",,"Unreliable",,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): Total","2024",29188.112,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 1. Managers","2024",78025.069,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 2. Professionals","2024",41475.596,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 3. Technicians and associate professionals","2024",36737.81,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 4. Clerical support workers","2024",26528.464,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 5. Service and sales workers","2024",21148.767,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2024",16148.241,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 7. Craft and related trades workers","2024",22844.29,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2024",18014.578,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (ISCO-08): 9. Elementary occupations","2024",15348.04,,,"Currency: MUS - Mauritian rupee (MUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Total","2013",21062.003,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2013",50950.64,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 2 ~ medium","2013",19899.018,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (Skill level): Skill level 1 ~ low","2013",13983.593,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Total","2013",24067.889,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2013",52999.685,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 2 ~ medium","2013",21164.113,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Male","Occupation (Skill level): Skill level 1 ~ low","2013",17906.981,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Total","2013",16273.427,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2013",46701.558,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 2 ~ medium","2013",17273.308,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Female","Occupation (Skill level): Skill level 1 ~ low","2013",9585.43,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): Total","2013",21062.003,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malawi","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation (local currency)","Total","Occupation (ISCO-08): 1. Managers","2013",74654.236,"Break in series",,"Currency: MWI - Malawian kwacha (MWK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
