"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Lithuania","ES - Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2018",13.97,,,"Time unit: Per hour | Working time arrangement coverage: Full-time equivalents | Currency: LTU - Euro (EUR)","Data reference period: October | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
"Lithuania","ES - Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2018",5.28,,,"Time unit: Per hour | Working time arrangement coverage: Full-time equivalents | Currency: LTU - Euro (EUR)","Data reference period: October | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
"Lithuania","ES - Structure of Earnings Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2018",13.8,,,"Time unit: Per hour | Working time arrangement coverage: Full-time equivalents | Currency: LTU - Euro (EUR)","Data reference period: October | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing"
"Luxembourg","EC - Six-monthly harmonized Survey on Earnings and average hours of Work offered","Gender wage gap by occupation (%)","Occupation (Skill level): Total","1979",38.32,,,"Time unit: Per hour | Working time concept: Hours actually worked | Currency: LUX - Luxembourgish franc (LUF)","Data reference period: October | Economic activity coverage: Excluding agriculture, hunting, forestry and fishing | Reference group coverage: Wage earners / blue collar / production workers"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2025",8.578,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2025",15.197,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2025",19.769,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2025",5.371,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2025",,"Unreliable",,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2025",8.578,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2025",6.213,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2025",18.71,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2025",14.934,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2025",23.533,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2025",19.673,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2025",13.8,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2025",31.918,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2025",-15.677,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2025",5.371,,,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Republic of Moldova","LFS - Labour Force Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2025",,"Unreliable",,"Currency: MDA - Moldovan leu (MDL)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2015",-9.465,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2015",2.876,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2015",-8.131,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2015",0.004,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2015",,"Unreliable",,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2015",-9.465,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2015",-73.764,"Unreliable",,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2015",25.031,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2015",-23.228,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2015",-22.077,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2015",47.247,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2015",,"Unreliable",,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 7. Craft and related trades workers","2015",-5.191,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 8. Plant and machine operators, and assemblers","2015",34.107,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 9. Elementary occupations","2015",0.004,,,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","LFS - National Survey on Employment and the Informal Sector","Gender wage gap by occupation (%)","Occupation (ISCO-08): 0. Armed forces occupations","2015",,"Unreliable",,"Currency: MDG - Malagasy ariary (MGA)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Total","2019",14.026,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",9.478,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 2 ~ medium","2019",20.203,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Skill level 1 ~ low","2019",21.987,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (Skill level): Not elsewhere classified","2019",1.996,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): Total","2019",14.026,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 1. Managers","2019",-11.18,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 2. Professionals","2019",20.512,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 3. Technicians and associate professionals","2019",10.719,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 4. Clerical support workers","2019",24.847,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 5. Service and sales workers","2019",17.225,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
"Maldives","HIES - Household Income and Expenditure Survey","Gender wage gap by occupation (%)","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","2019",-9.56,,,"Currency: MDV - Rufiyaa (MVR)","Repository: ILO-STATISTICS - Micro data processing"
